"Document";"Document title";"Committee Code";"Dossier";"Dossier start date";"Dossier end date";"URL";"File" 
"D52723/01";"Summary Record of the Committee for the Common Organisation of the Agricultural Markets - Horizontal Questions ";"C42900";"CMTD(2017)0804";"19/07/2017";"19/07/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=14719&DS_ID=52723&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=52723&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D53201/01";"Summary minutes - 15th meeting of the ERC-FET-MSCA Configuration of the Programme Committee - Brussels, 19-20 September - FET Part and MSCA Part only (ERC Part will not participate) ";"C42502";"CMTD(2017)1134";"19/09/2017";"20/09/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=15049&DS_ID=53201&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=53201&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D51918/01";"Summary minutes of the 16th SC5 PC meeting on 1 June 2017 ";"C42512";"CMTD(2017)0663";"01/06/2017";"01/06/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=14578&DS_ID=51918&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=51918&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D51920/01";"CC-2017-34 SUMMARY CONCLUSIONS OF COPERNICUS COMMITTEE 8 JUNE 2017";"C46700";"CMTD(2017)0583";"08/06/2017";"09/06/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=14498&DS_ID=51920&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=51920&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D51937/01";"Summary record of the 11th meeting of the Trans-European Transport Committee (TEN-T)";"C44800";"CMTD(2017)0681";"14/06/2017";"14/06/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=14596&DS_ID=51937&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=51937&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D53225/01";"Summary records";"C16200";"CMTD(2017)0788";"29/06/2017";"29/06/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=14703&DS_ID=53225&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=53225&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D52291/01";"Summary Record of the Committee on Organic Production";"C06500";"CMTD(2017)0803";"13/07/2017";"13/07/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=14718&DS_ID=52291&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=52291&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D44046/02";"Approved minutes 50th CCC-Gen";"C18109";"CMTD(2015)1461";"04/12/2015";"04/12/2015";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=12025&DS_ID=44046&Version=2";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=44046&version=2&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D51989/01";"Summary record of 12th meeting of the Standing Committee on Construction";"C40100";"CMTD(2017)0564";"17/05/2017";"17/05/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=14479&DS_ID=51989&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=51989&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D52033/01";"summary report on the Committee meeting with regard to   the draft Commission Regulation establishing a guideline on electricity balancing, held in Brussels on 15th and 16th of March 2017 - CMTD(2017)0233    ";"C08200";"CMTD(2017)0233";"15/03/2017";"16/03/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=14148&DS_ID=52033&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=52033&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D53463/01";"Summary record of the 79th Meeting of the Committee on Trade in Wild Fauna and Flora - Brussels, 19 September 2017  ";"C13100";"CMTD(2017)0917";"19/09/2017";"19/09/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=14832&DS_ID=53463&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=53463&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D52786/01";"Summary Record of the REACH Committee of 12-13 July 2017";"C34200";"CMTD(2017)0791";"12/07/2017";"13/07/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=14706&DS_ID=52786&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=52786&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D53012/01";"Summary minutes - 22nd Meeting of the 'Strategic Configuration' of the PC for the Specific Programme implementing Horizon 2020 - 13 September 2017 ";"C42501";"CMTD(2017)0952";"13/09/2017";"13/09/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=14867&DS_ID=53012&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=53012&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D52333/01";"Summary record on Committee of the transport of dangerous goods held on 30/06/2017 ";"C09600";"CMTD(2017)0703";"30/06/2017";"30/06/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=14618&DS_ID=52333&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=52333&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D56950/01";"Summary record – meeting of the Trade Defence Instruments Committee on 17 May 2018";"C44100";"CMTD(2018)0505";"17/05/2018";"17/05/2018";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=16063&DS_ID=56950&Version=1";""
"D52507/01";"List of Participants";"C20402";"CMTD(2017)0812";"13/07/2017";"13/07/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=14727&DS_ID=52507&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=52507&version=1&AttLang=en&db_number=2&docType=SUMMARY_RECORD"
"D52500/01";"Summary record of the 93rd session of the Climate Change Committee";"C13600";"CMTD(2017)0546";"19/05/2017";"19/05/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=14461&DS_ID=52500&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=52500&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D52508/01";"Summary record - meeting of 13 July 2017 of the PAFF Committee on Controls and Import Conditions";"C20405";"CMTD(2017)0814";"13/07/2017";"13/07/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=14729&DS_ID=52508&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=52508&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D52507/01";"Summary record - meeting of 13 July 2017 of the PAFF Committee on Animal Health and Welfare";"C20402";"CMTD(2017)0812";"13/07/2017";"13/07/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=14727&DS_ID=52507&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=52507&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D52508/01";"List of Participants";"C20405";"CMTD(2017)0814";"13/07/2017";"13/07/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=14729&DS_ID=52508&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=52508&version=1&AttLang=en&db_number=2&docType=SUMMARY_RECORD"
"D52509/01";"Summary record - meeting of 13 July 2017 of the Standing Committee on Zootechnics";"C20500";"CMTD(2017)0818";"13/07/2017";"13/07/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=14733&DS_ID=52509&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=52509&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D52509/01";"List of Participants";"C20500";"CMTD(2017)0818";"13/07/2017";"13/07/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=14733&DS_ID=52509&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=52509&version=1&AttLang=en&db_number=2&docType=SUMMARY_RECORD"
"D52744/01";"RSC-60 Attendance list";"C15600";"CMTD(2017)0742";"12/07/2017";"13/07/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=14657&DS_ID=52744&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=52744&version=1&AttLang=en&db_number=2&docType=SUMMARY_RECORD"
"D52744/01";"RSC-60 Chairman Report";"C15600";"CMTD(2017)0742";"12/07/2017";"13/07/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=14657&DS_ID=52744&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=52744&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D53136/01";"List of participants";"C46500";"CMTD(2017)0189";"14/03/2017";"14/03/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=14104&DS_ID=53136&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=53136&version=1&AttLang=en&db_number=2&docType=SUMMARY_RECORD"
"D54027/01";"List of Participants";"C20407";"CMTD(2017)1247";"25/10/2017";"25/10/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=15162&DS_ID=54027&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=54027&version=1&AttLang=en&db_number=2&docType=SUMMARY_RECORD"
"D54265/01";"Summary record of the REACH Committee meeting of 27 - 28 September 2017";"C34200";"CMTD(2017)1081";"27/09/2017";"28/09/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=14996&DS_ID=54265&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=54265&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D54054/01";"Summary record - meeting of 7.11.2017 of the DHR committee";"C45600";"CMTD(2017)1302";"07/11/2017";"07/11/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=15217&DS_ID=54054&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=54054&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D54026/01";"Summary record - meeting of 25 October 2017 of the PAFF Committee on Controls and Import Conditions";"C20405";"CMTD(2017)1246";"25/10/2017";"25/10/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=15161&DS_ID=54026&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=54026&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D54026/01";"List of Participants";"C20405";"CMTD(2017)1246";"25/10/2017";"25/10/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=15161&DS_ID=54026&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=54026&version=1&AttLang=en&db_number=2&docType=SUMMARY_RECORD"
"D54027/01";"Summary record - meeting of 25 October 2017 of the PAFF Committee on Pesticides Legislation (part of PAFF Committee on AHW/CIC)";"C20407";"CMTD(2017)1247";"25/10/2017";"25/10/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=15162&DS_ID=54027&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=54027&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D54272/01";"MEETING OF THE STANDING COMMITTEE ON MEDICINAL PRODUCTS FOR HUMAN USE HELD IN BRUSSELS ON 14 NOVEMBER 2017    SUMMARY RECORD  ";"C02500";"CMTD(2017)1323";"14/11/2017";"14/11/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=15238&DS_ID=54272&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=54272&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D55388/01";"Summary report of the 15th Programme Committee of 1 February 2018";"C42509";"CMTD(2017)1619";"01/02/2018";"01/02/2018";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=15534&DS_ID=55388&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=55388&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D54250/01";"35th meeting of the European Statistical System Committee, Summary Record";"C37100";"CMTD(2017)1321";"16/11/2017";"16/11/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=15236&DS_ID=54250&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=54250&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D54181/01";"Summary record of the Habitats Committee meeting of 7 November 2017";"C13400";"CMTD(2017)1120";"07/11/2017";"07/11/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=15035&DS_ID=54181&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=54181&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D54219/01";"Summary record - meeting of 10 November 2017 of the PAFF Committee on Controls and Import Conditions (as part of the PAFF Committee on Animal Nutrition, 8-10 November)";"C20405";"CMTD(2017)1298";"08/11/2017";"10/11/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=15213&DS_ID=54219&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=54219&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D54219/01";"List of Participants";"C20405";"CMTD(2017)1298";"08/11/2017";"10/11/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=15213&DS_ID=54219&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=54219&version=1&AttLang=en&db_number=2&docType=SUMMARY_RECORD"
"D54221/01";"Summary record - Air Safety Committee of 13-15 Nov 2017";"C08800";"CMTD(2017)1357";"13/11/2017";"15/11/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=15272&DS_ID=54221&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=54221&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D54306/01";"Summary record of the meeting of 12 October 2017 of the Travel Document Committee  ";"C40500";"CMTD(2017)1495";"12/10/2017";"12/10/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=15410&DS_ID=54306&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=54306&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D54306/01";"Lists of the authorities and organisations present at the Travel Document Committee meeting of 12 Oct 2017 to which the persons designated by the Member States to represent them belong,  ";"C40500";"CMTD(2017)1495";"12/10/2017";"12/10/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=15410&DS_ID=54306&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=54306&version=1&AttLang=en&db_number=2&docType=SUMMARY_RECORD"
"D54204/01";"Summary record - meeting of 14th November of the 160th DCI Committee Meeting on South Africa";"C46200";"CMTD(2017)1336";"14/11/2017";"14/11/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=15251&DS_ID=54204&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=54204&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D55393/01";"Summary report of 14th meeting of the Single European Railway Area Committee - 7 February 2018 ";"C41500";"CMTD(2017)1633";"07/02/2018";"07/02/2018";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=15548&DS_ID=55393&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=55393&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D54110/01";"Summary Record of the 2017-10-25 Meeting of the Committee for the Common Organisation of the Agricultural Markets - Arable Crops ";"C42900";"CMTD(2017)1254";"25/10/2017";"25/10/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=15169&DS_ID=54110&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=54110&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D54187/01";"List of participants";"C20406";"CMTD(2017)0469";"16/10/2017";"16/10/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=14384&DS_ID=54187&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=54187&version=1&AttLang=en&db_number=2&docType=SUMMARY_RECORD"
"D54187/01";"Summary report of the meeting of 16 October 2017 of the PAFF Committee, section General Food Law";"C20406";"CMTD(2017)0469";"16/10/2017";"16/10/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=14384&DS_ID=54187&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=54187&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D55545/01";"Summary record - meeting of 8-9-10 November 2017 of the section ""Animal Nutrition""";"C20403";"CMTD(2017)1236";"08/11/2017";"10/11/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=15151&DS_ID=55545&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=55545&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D55545/01";"List of participants";"C20403";"CMTD(2017)1236";"08/11/2017";"10/11/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=15151&DS_ID=55545&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=55545&version=1&AttLang=en&db_number=2&docType=SUMMARY_RECORD"
"D55840/01";"Summary record of the 81st Meeting of the Committee on Trade in Wild Fauna and Flora - Brussels, 6 February 2018";"C13100";"CMTD(2018)0083";"06/02/2018";"06/02/2018";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=15641&DS_ID=55840&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=55840&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D55562/01";"Summary record of the meeting of the Energy configuration of the Horizon 2020 Programme Committee of 25 January 2018";"C42510";"CMTD(2018)0191";"25/01/2018";"25/01/2018";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=15749&DS_ID=55562&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=55562&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D53373/01";"Summary record - meeting of 7 September 2017 of the Technical Committee - Motor vehicles (TCMV)";"C35300";"CMTD(2017)0895";"07/09/2017";"07/09/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=14810&DS_ID=53373&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=53373&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D53444/01";"Summary records of 15th meeting of the SC6 PC on 19 September 2017";"C42513";"CMTD(2017)0971";"19/09/2017";"19/09/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=14886&DS_ID=53444&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=53444&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D56665/01";"Summary record  - 13th meeting of 12 April 2018 of the Industrial Emissions Directive (IED) Article 75 Committee";"C40000";"CMTD(2018)0239";"12/04/2018";"12/04/2018";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=15797&DS_ID=56665&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=56665&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D56835/01";"Summary Record - Meeting of 18th May 2018 of the DCI Committee";"C46200";"CMTD(2018)0496";"18/05/2018";"18/05/2018";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=16054&DS_ID=56835&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=56835&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D53397/01";"Summary record of the 2017-09-13 Meeting of the Committee for the Common Organisation of Agricultural Markets - Horizontal Questions";"C42900";"CMTD(2017)1067";"13/09/2017";"13/09/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=14982&DS_ID=53397&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=53397&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D53421/01";"Summary Record of the 14th meeting of the Committee on Standards";"C41700";"CMTD(2017)0811";"27/06/2017";"27/06/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=14726&DS_ID=53421&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=53421&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D54646/01";"Summary Record - meeting 06.12.2017 of the Humanitarian Aid Committee";"C24700";"CMTD(2017)1502";"22/11/2017";"06/12/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=15417&DS_ID=54646&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=54646&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D53487/01";"Summary record - meeting of 25/09/2017 of the COMMITTEE ON FLUORINATED GREENHOUSE GASES ESTABLISHED UNDER ARTICLE 24 OF REGULATION (EU) NO 517/2014";"C47200";"CMTD(2017)1104";"25/09/2017";"25/09/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=15019&DS_ID=53487&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=53487&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D53407/01";"Summary Record of the 27th ERIC Committee Meeting - 22 September 2017";"C37900";"CMTD(2017)1034";"22/09/2017";"22/09/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=14949&DS_ID=53407&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=53407&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D56263/01";"Summary minutes - 12th meeting of the H2020 Programme Committee Configuration 'Research Infrastructures'";"C42503";"CMTD(2017)0259";"12/05/2017";"12/05/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=14174&DS_ID=56263&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=56263&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D54031/01";"Short Minutes";"C11400";"CMTD(2017)0589";"07/06/2017";"07/06/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=14504&DS_ID=54031&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=54031&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D54008/01";"Summary Record of the meeting of the Committee for Common Organisation of Agricultural Markets - Promotion on Tuesday 31 October 2017";"C42900";"CMTD(2017)1328";"31/10/2017";"31/10/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=15243&DS_ID=54008&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=54008&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D55417/01";"MINUTES OF THE MEETING OF THE ACCOUNTING REGULATORY COMMITTEE 20 NOVEMBER 2017";"C16200";"CMTD(2017)1410";"20/11/2017";"20/11/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=15325&DS_ID=55417&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=55417&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D55421/01";"Summary record - meeting of 22 January 2018 - Standing Committee on Veterinary Medicinal Products.";"C02900";"CMTD(2018)0003";"22/01/2018";"22/01/2018";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=15561&DS_ID=55421&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=55421&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D53470/01";"Summary report of the 13rd meeting of the Single European Railway Area Committee - 27 09 2017";"C41500";"CMTD(2017)1047";"27/09/2017";"27/09/2017";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=14962&DS_ID=53470&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=53470&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
"D53880/01";"Summary record - meeting of 22.05.2014 of the Humanitarian Aid committee";"C24700";"CMTD(2014)0613";"22/05/2014";"22/05/2014";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=search.documentdetail&Dos_ID=9465&DS_ID=53880&Version=1";"http://ec.europa.eu/transparency/regcomitology/index.cfm?do=Search.getPDF&ds_id=53880&version=1&AttLang=en&db_number=1&docType=SUMMARY_RECORD"
